brand_name,serise_name,score,level,struct,EngineORbattery,SpeedchunkORcharge,type,price,status,url
福特,蒙迪欧新能源,暂无,中型车,52公里,2.0L ,无,新能源,28.08-33.78万,停售,https://car.autohome.com.cn/price/series-4386-0-3.html#pvareaid=2042206
福特,蒙迪欧-致胜,暂无,中型车,三厢 ,2.0L 2.0T 2.3L ,手动 手自一体 湿式双离合 ,燃油汽车,16.98-25.68万,停售,https://car.autohome.com.cn/price/series-577-0-3.html#pvareaid=2042206
福特,致胜,暂无,中型车,三厢 ,2.3L ,手自一体 ,燃油汽车,17.98-19.48万,停售,https://car.autohome.com.cn/price/series-3175-0-3.html#pvareaid=2042206
福特,翼搏,暂无,小型SUV,SUV ,1.0T 1.5L 2.0L ,干式双离合 自动 手自一体 手动 ,燃油汽车,7.98-15.58万,停售,https://car.autohome.com.cn/price/series-2871-0-3.html#pvareaid=2042206
福特,翼虎,暂无,紧凑型SUV,SUV ,1.5T 1.6T 2.0T ,手自一体 ,燃油汽车,16.98-27.58万,停售,https://car.autohome.com.cn/price/series-2863-0-3.html#pvareaid=2042206
福特,麦柯斯,暂无,中型MPV,MPV ,2.3L ,手自一体 ,燃油汽车,19.48-24.58万,停售,https://car.autohome.com.cn/price/series-498-0-3.html#pvareaid=2042206
福特,领界,4.53,紧凑型SUV,SUV ,1.5T ,手动 无级 ,燃油汽车,10.98-16.88万,停售,https://car.autohome.com.cn/price/series-4899-0-3.html#pvareaid=2042206
福特,锐际新能源,暂无,紧凑型SUV,77公里,1.5T ,无,新能源,20.80万,在售,https://car.autohome.com.cn/price/series-5759.html#pvareaid=2042206
福特,EVOS,4.51,中型SUV,SUV跨界车 ,2.0T ,手自一体 自动 ,燃油汽车,19.98-25.98万,在售,https://car.autohome.com.cn/price/series-6143.html#pvareaid=2042206
福特,探险者,4.52,中大型SUV,SUV ,2.3T ,手自一体 ,燃油汽车,30.98-39.98万,在售,https://car.autohome.com.cn/price/series-5556.html#pvareaid=2042206
福特,Mustang Mach-E,4.85,中型SUV,492-619公里,273-488马力,"快充0.45小时,慢充4.5小时",新能源,26.50-37.99万,在售,https://car.autohome.com.cn/price/series-6029.html#pvareaid=2042206
福特,领界EV,4.63,紧凑型SUV,435公里,163马力,"快充0.53小时,慢充8.4小时",新能源,17.98-19.28万,在售,https://car.autohome.com.cn/price/series-5339.html#pvareaid=2042206
福特,撼路者,4.52,中型SUV,SUV ,2.3T ,手自一体 ,燃油汽车,27.58-37.48万,在售,https://car.autohome.com.cn/price/series-3518.html#pvareaid=2042206
福特,领裕,4.43,中大型SUV,SUV ,2.0T ,湿式双离合 ,燃油汽车,16.98-22.18万,在售,https://car.autohome.com.cn/price/series-5910.html#pvareaid=2042206
福特,领睿,暂无,中型SUV,SUV ,1.5T ,湿式双离合 ,燃油汽车,15.88-18.88万,即将销售,https://car.autohome.com.cn/price/series-6430.html#pvareaid=2042206
福特,福特F-150,暂无,皮卡,皮卡 ,3.5T ,手自一体 ,燃油汽车,暂无报价,即将销售,https://car.autohome.com.cn/price/series-2353.html#pvareaid=2042206
福田,伽途ix5,暂无,微面,客车 ,1.2L 1.5L ,手动 ,燃油汽车,4.19-5.89万,停售,https://car.autohome.com.cn/price/series-3991-0-3.html#pvareaid=2042206
福田,伽途ix7,暂无,微面,客车 ,1.5L ,手动 ,燃油汽车,5.59-6.99万,停售,https://car.autohome.com.cn/price/series-3990-0-3.html#pvareaid=2042206
福田,风景G5,暂无,轻客,客车 货车 ,2.0L 2.0T 2.4L ,手动 ,燃油汽车,7.47-15.39万,停售,https://car.autohome.com.cn/price/series-5362-0-3.html#pvareaid=2042206
福田,风景G7,暂无,轻客,客车 货车 ,2.0L 2.0T 2.4L ...,手动 ,燃油汽车,6.78-11.66万,停售,https://car.autohome.com.cn/price/series-3440-0-3.html#pvareaid=2042206
福田,风景G9,暂无,轻客,客车 货车 ,2.4L 2.8T ,固定齿比 手动 ,燃油汽车,9.57-19.78万,停售,https://car.autohome.com.cn/price/series-4035-0-3.html#pvareaid=2042206
福田,图雅诺,4.61,轻客,客车 货车 ,2.0T 2.5T 2.8T ,手动 ,燃油汽车,9.57-23.58万,停售,https://car.autohome.com.cn/price/series-3735-0-3.html#pvareaid=2042206
福田,图雅诺新能源,暂无,轻客,350公里,136马力,慢充14小时,新能源,26.47-29.72万,停售,https://car.autohome.com.cn/price/series-4612-0-3.html#pvareaid=2042206
福田,福田征服者3,暂无,皮卡,皮卡 ,2.0T 2.4L ,手动 ,燃油汽车,7.78-10.78万,停售,https://car.autohome.com.cn/price/series-5700-0-3.html#pvareaid=2042206
福田,萨普,暂无,皮卡,皮卡 ,2.0T 2.2L 2.4L ...,手动 ,燃油汽车,5.88-9.985万,停售,https://car.autohome.com.cn/price/series-2579-0-3.html#pvareaid=2042206
福田,拓陆者胜途,暂无,皮卡,皮卡 ,2.0T ,手动 ,燃油汽车,9.38-12.48万,停售,https://car.autohome.com.cn/price/series-5546-0-3.html#pvareaid=2042206
福田,拓陆者驭途,4.25,皮卡,皮卡 ,2.0T ,手动 ,燃油汽车,10.98-19.58万,停售,https://car.autohome.com.cn/price/series-5545-0-3.html#pvareaid=2042206
福田,迷迪,暂无,小型车,MPV ,1.3L 1.5L 1.6L ,手动 ,燃油汽车,5.93-8.68万,停售,https://car.autohome.com.cn/price/series-661-0-3.html#pvareaid=2042206
福田,伽途GT,暂无,中型SUV,SUV ,1.4T ,手自一体 手动 ,燃油汽车,7.99-14.98万,停售,https://car.autohome.com.cn/price/series-4760-0-3.html#pvareaid=2042206
福田,萨瓦纳,暂无,中型SUV,SUV ,2.0T 2.8T ,手自一体 手动 自动 ,燃油汽车,12.78-36.00万,停售,https://car.autohome.com.cn/price/series-3307-0-3.html#pvareaid=2042206
福田,伽途im6,暂无,紧凑型MPV,MPV ,1.5L ,手动 ,燃油汽车,6.19-7.29万,停售,https://car.autohome.com.cn/price/series-4227-0-3.html#pvareaid=2042206
福田,祥菱S,暂无,微面,客车 货车 ,1.5L ,手动 ,燃油汽车,4.89-5.25万,在售,https://car.autohome.com.cn/price/series-5018.html#pvareaid=2042206
福田,祥菱M,4.53,微卡,货车 ,1.2L 1.5L ,手动 ,燃油汽车,4.70-6.15万,在售,https://car.autohome.com.cn/price/series-4893.html#pvareaid=2042206
福田,祥菱V,2.50,微卡,货车 ,1.2L 1.5L ,手动 ,燃油汽车,4.03-5.64万,在售,https://car.autohome.com.cn/price/series-4165.html#pvareaid=2042206
福田,风景G7新能源,暂无,轻客,235公里,116马力,慢充8小时,新能源,17.18-22.98万,在售,https://car.autohome.com.cn/price/series-6292.html#pvareaid=2042206
福田,大将军G7,暂无,皮卡,皮卡 ,2.0T ,手动 自动 ,燃油汽车,11.98-16.58万,在售,https://car.autohome.com.cn/price/series-6604.html#pvareaid=2042206
福田,大将军G9,4.50,皮卡,皮卡 ,2.0T 2.5T ,手动 自动 ,燃油汽车,11.98-21.78万,在售,https://car.autohome.com.cn/price/series-5781.html#pvareaid=2042206
福田,福田征服者5,暂无,皮卡,皮卡 ,2.0T 2.4L ,手动 ,燃油汽车,8.78-10.98万,在售,https://car.autohome.com.cn/price/series-6577.html#pvareaid=2042206
GMC,TERRAIN,暂无,中型SUV,SUV ,3.0L ,手自一体 ,燃油汽车,59.00万,停售,https://car.autohome.com.cn/price/series-955-0-3.html#pvareaid=2042206
GMC,YUKON,暂无,大型SUV,SUV ,5.3L 6.2L ,手自一体 ,燃油汽车,118.80-238.00万,停售,https://car.autohome.com.cn/price/series-947-0-3.html#pvareaid=2042206
GMC,SIERRA,暂无,皮卡,皮卡 ,5.3L 6.2L ,手自一体 ,燃油汽车,59.80-85.00万,停售,https://car.autohome.com.cn/price/series-2355-0-3.html#pvareaid=2042206
GMC,SAVANA,暂无,大型MPV,MPV ,5.3L 6.0L ,手自一体 自动 ,燃油汽车,65.80-218.00万,停售,https://car.autohome.com.cn/price/series-980-0-3.html#pvareaid=2042206
高合汽车,高合HiPhi X,4.49,中大型SUV,550-630公里,299-598马力,"快充0.75小时,慢充9小时",新能源,57.00-80.00万,在售,https://car.autohome.com.cn/price/series-5387.html#pvareaid=2042206
观致,观致3,4.61,紧凑型车,两厢 三厢 三厢跨界车 两厢跨界车 ,1.6L 1.6T ,干式双离合 手动 ,燃油汽车,9.89-17.99万,停售,https://car.autohome.com.cn/price/series-2974-0-3.html#pvareaid=2042206
观致,观致5,暂无,紧凑型SUV,SUV ,1.6T ,湿式双离合 手动 干式双离合 ,燃油汽车,13.88-19.49万,停售,https://car.autohome.com.cn/price/series-3662-0-3.html#pvareaid=2042206
观致,观致7,4.54,紧凑型SUV,SUV ,1.6T 1.8T ,湿式双离合 ,燃油汽车,10.98-15.98万,在售,https://car.autohome.com.cn/price/series-5733.html#pvareaid=2042206
光冈,女王,暂无,跑车,硬顶敞篷车 ,2.0L ,手自一体 ,燃油汽车,85.00万,停售,https://car.autohome.com.cn/price/series-2094-0-3.html#pvareaid=2042206
光冈,大蛇,暂无,跑车,硬顶跑车 ,3.3L ,自动 ,燃油汽车,218.00万,停售,https://car.autohome.com.cn/price/series-2093-0-3.html#pvareaid=2042206
光冈,嘉路,暂无,跑车,软顶敞篷车 ,3.6L ,自动 ,燃油汽车,115.00万,停售,https://car.autohome.com.cn/price/series-2095-0-3.html#pvareaid=2042206
广汽埃安,AION S,4.47,紧凑型车,410-510公里,184-204马力,"快充0.57小时,慢充10小时",新能源,13.98-20.58万,停售,https://car.autohome.com.cn/price/series-5026-0-3.html#pvareaid=2042206
广汽埃安,传祺GE3,暂无,小型SUV,310-410公里,180马力,"快充0.5小时,慢充8小时",新能源,21.28-24.65万,停售,https://car.autohome.com.cn/price/series-4291-0-3.html#pvareaid=2042206
广汽埃安,AION V,4.50,紧凑型SUV,400-600公里,184马力,无,新能源,15.96-23.96万,停售,https://car.autohome.com.cn/price/series-5622-0-3.html#pvareaid=2042206
广汽埃安,AION LX,暂无,中型SUV,503-650公里,184-408马力,无,新能源,22.96-34.96万,停售,https://car.autohome.com.cn/price/series-5262-0-3.html#pvareaid=2042206
广汽埃安,传祺GA3S PHEV,暂无,紧凑型车,70公里,1.5L ,无,新能源,16.48-17.48万,停售,https://car.autohome.com.cn/price/series-4255-0-3.html#pvareaid=2042206
广汽埃安,AION S Plus,4.44,紧凑型车,410-602公里,136-224马力,快充0.4小时,新能源,13.96-18.38万,在售,https://car.autohome.com.cn/price/series-6619.html#pvareaid=2042206
广汽埃安,AION Y,4.46,紧凑型SUV,410-600公里,95-184马力,无,新能源,10.46-16.76万,在售,https://car.autohome.com.cn/price/series-5976.html#pvareaid=2042206
广汽传祺,传祺GA4,4.55,紧凑型车,三厢 ,1.3T 1.5L ,手自一体 手动 ,燃油汽车,7.38-11.58万,停售,https://car.autohome.com.cn/price/series-4630-0-3.html#pvareaid=2042206
广汽传祺,传祺GA6,4.56,中型车,三厢 ,1.5T 1.6T 1.8T ,手动 干式双离合 ,燃油汽车,10.28-19.68万,停售,https://car.autohome.com.cn/price/series-3349-0-3.html#pvareaid=2042206
广汽传祺,传祺GA8,4.53,中大型车,三厢 ,1.8T 2.0T ,手自一体 ,燃油汽车,14.98-29.98万,停售,https://car.autohome.com.cn/price/series-3782-0-3.html#pvareaid=2042206
广汽传祺,传祺GS3,4.54,小型SUV,SUV ,1.3T 1.5L 1.5T ,手动 手自一体 干式双离合 ,燃油汽车,7.38-11.68万,停售,https://car.autohome.com.cn/price/series-3495-0-3.html#pvareaid=2042206
广汽传祺,传祺GS4,4.52,紧凑型SUV,SUV ,1.3T 1.5T ,湿式双离合 干式双离合 手动 手自一体 ,燃油汽车,8.98-16.18万,停售,https://car.autohome.com.cn/price/series-3691-0-3.html#pvareaid=2042206
广汽传祺,传祺GS4新能源,暂无,紧凑型SUV,58公里,1.5L ,无,新能源,19.68-21.98万,停售,https://car.autohome.com.cn/price/series-4256-0-3.html#pvareaid=2042206
广汽传祺,传祺GS8,4.50,中型SUV,SUV ,2.0T ,自动 手自一体 ,燃油汽车,15.58-26.28万,停售,https://car.autohome.com.cn/price/series-4094-0-3.html#pvareaid=2042206
广汽传祺,传祺M6,4.49,紧凑型MPV,MPV ,1.5T ,湿式双离合 手动 手自一体 ,燃油汽车,10.98-15.98万,停售,https://car.autohome.com.cn/price/series-4662-0-3.html#pvareaid=2042206
广汽传祺,传祺M8,4.50,中大型MPV,MPV ,2.0T ,手自一体 自动 ,燃油汽车,17.68-26.48万,停售,https://car.autohome.com.cn/price/series-4174-0-3.html#pvareaid=2042206
广汽传祺,传祺GA3,暂无,紧凑型车,三厢 ,1.6L ,手动 自动 ,燃油汽车,7.58-11.98万,停售,https://car.autohome.com.cn/price/series-3069-0-3.html#pvareaid=2042206
广汽传祺,传祺GA3S视界,暂无,紧凑型车,三厢 ,1.3T 1.6L ,自动 手动 ,燃油汽车,6.98-11.98万,停售,https://car.autohome.com.cn/price/series-3524-0-3.html#pvareaid=2042206
广汽传祺,传祺GA5,暂无,中型车,三厢 ,1.6T 1.8L 1.8T ...,手自一体 AMT 手动 ,燃油汽车,10.58-20.18万,停售,https://car.autohome.com.cn/price/series-2141-0-3.html#pvareaid=2042206
广汽传祺,传祺GA5新能源,暂无,中型车,50公里,1.0L ,无,新能源,19.93-21.93万,停售,https://car.autohome.com.cn/price/series-4340-0-3.html#pvareaid=2042206
广汽传祺,传祺GS5 Super,暂无,紧凑型SUV,SUV ,1.8T 2.0L ,干式双离合 手自一体 手动 ,燃油汽车,11.68-23.18万,停售,https://car.autohome.com.cn/price/series-3574-0-3.html#pvareaid=2042206
广汽传祺,传祺GS5,暂无,中型SUV,SUV ,1.5T 1.8T 2.0L ,手自一体 手动 ,燃油汽车,10.98-22.98万,停售,https://car.autohome.com.cn/price/series-2560-0-3.html#pvareaid=2042206
广汽传祺,影豹,4.52,紧凑型车,三厢 ,1.5T ,湿式双离合 ,燃油汽车,9.83-13.18万,在售,https://car.autohome.com.cn/price/series-5944.html#pvareaid=2042206
广汽传祺,传祺GS4 COUPE,4.54,紧凑型SUV,SUV跨界车 ,1.5T ,湿式双离合 ,燃油汽车,13.68-14.68万,在售,https://car.autohome.com.cn/price/series-5812.html#pvareaid=2042206
广汽传祺,传祺GS4 PLUS,4.56,紧凑型SUV,SUV ,1.5T 2.0T ,自动 手自一体 ,燃油汽车,12.68-14.98万,在售,https://car.autohome.com.cn/price/series-6270.html#pvareaid=2042206
广汽吉奥,E美,暂无,紧凑型车,三厢 ,1.6L ,自动 手动 ,燃油汽车,6.98-9.68万,停售,https://car.autohome.com.cn/price/series-3272-0-3.html#pvareaid=2042206
广汽吉奥,奥轩G3,暂无,紧凑型SUV,SUV ,2.0L ,手动 ,燃油汽车,8.98-9.78万,停售,https://car.autohome.com.cn/price/series-2114-0-3.html#pvareaid=2042206
广汽吉奥,吉奥凯旋,暂无,紧凑型SUV,SUV ,2.2L ,手动 ,燃油汽车,7.80万,停售,https://car.autohome.com.cn/price/series-969-0-3.html#pvareaid=2042206
广汽吉奥,凯睿,暂无,紧凑型SUV,SUV ,2.0L 2.4L ,手动 ,燃油汽车,8.58-10.58万,停售,https://car.autohome.com.cn/price/series-865-0-3.html#pvareaid=2042206
广汽吉奥,帅豹,暂无,紧凑型SUV,SUV ,2.4L ,手动 自动 ,燃油汽车,11.98-14.38万,停售,https://car.autohome.com.cn/price/series-1015-0-3.html#pvareaid=2042206
广汽吉奥,帅威,暂无,紧凑型SUV,SUV ,2.2L ,手动 ,燃油汽车,6.98-7.68万,停售,https://car.autohome.com.cn/price/series-968-0-3.html#pvareaid=2042206
广汽吉奥,奥轩G5,暂无,中型SUV,SUV ,2.0L 2.4L 2.5T ,自动 手动 ,燃油汽车,8.68-14.88万,停售,https://car.autohome.com.cn/price/series-2306-0-3.html#pvareaid=2042206
广汽吉奥,奥轩GX5,暂无,中型SUV,SUV ,2.0L 2.4L 2.5T ,手自一体 手动 ,燃油汽车,10.98-15.18万,停售,https://car.autohome.com.cn/price/series-2774-0-3.html#pvareaid=2042206
广汽吉奥,广汽吉奥GX6,暂无,中型SUV,SUV ,2.4L ,手动 ,燃油汽车,10.98-14.68万,停售,https://car.autohome.com.cn/price/series-3477-0-3.html#pvareaid=2042206
广汽吉奥,帅驰,暂无,中型SUV,SUV ,2.2L ,手动 ,燃油汽车,5.93-6.28万,停售,https://car.autohome.com.cn/price/series-967-0-3.html#pvareaid=2042206
广汽吉奥,帅舰,暂无,中型SUV,SUV ,2.0L 2.0T 2.2L ...,手动 ,燃油汽车,7.08-8.58万,停售,https://car.autohome.com.cn/price/series-864-0-3.html#pvareaid=2042206
广汽吉奥,星朗,暂无,紧凑型MPV,MPV ,1.3L 1.5L ,手动 ,燃油汽车,4.58-10.88万,停售,https://car.autohome.com.cn/price/series-3134-0-3.html#pvareaid=2042206
广汽吉奥,星旺,暂无,微面,客车 ,1.0L ,手动 ,燃油汽车,2.59-3.58万,停售,https://car.autohome.com.cn/price/series-2488-0-3.html#pvareaid=2042206
广汽吉奥,星旺CL,暂无,微面,客车 ,1.2L ,手动 ,燃油汽车,3.68-4.58万,停售,https://car.autohome.com.cn/price/series-2885-0-3.html#pvareaid=2042206
广汽吉奥,星旺L,暂无,微面,客车 ,1.0L ,手动 ,燃油汽车,3.29-3.48万,停售,https://car.autohome.com.cn/price/series-3159-0-3.html#pvareaid=2042206
广汽集团,世锐PHEV,暂无,紧凑型SUV,无,无,无,燃油汽车,19.68-20.68万,停售,https://car.autohome.com.cn/price/series-4985-0-3.html#pvareaid=2042206
广汽集团,广汽丰田iA5,4.53,紧凑型车,510公里,184马力,"快充0.57小时,慢充9.5小时",新能源,16.98-19.28万,停售,https://car.autohome.com.cn/price/series-5372-0-3.html#pvareaid=2042206
广汽集团,广汽ix4,暂无,紧凑型SUV,270公里,180马力,"快充0.5小时,慢充8小时",新能源,21.48-22.48万,停售,https://car.autohome.com.cn/price/series-4793-0-3.html#pvareaid=2042206
广汽集团,祺智EV,暂无,小型SUV,410公里,180马力,"快充0.5小时,慢充8小时",新能源,12.98-23.05万,停售,https://car.autohome.com.cn/price/series-4932-0-3.html#pvareaid=2042206
广汽集团,祺智PHEV,暂无,紧凑型SUV,58-60公里,1.5L ,慢充3小时,新能源,20.98-21.98万,停售,https://car.autohome.com.cn/price/series-4431-0-3.html#pvareaid=2042206
广汽集团,绎乐,暂无,紧凑型车,510公里,184马力,"快充0.78小时,慢充10小时",新能源,16.78-18.98万,在售,https://car.autohome.com.cn/price/series-5953.html#pvareaid=2042206
国机智骏,国机智骏GC1,4.88,微型车,338公里,75马力,"快充0.5小时,慢充12小时",新能源,6.88-8.38万,停售,https://car.autohome.com.cn/price/series-5234-0-3.html#pvareaid=2042206
国机智骏,国机智骏GC2,暂无,微型车,368公里,75马力,"快充0.5小时,慢充12小时",新能源,6.58-8.18万,停售,https://car.autohome.com.cn/price/series-5235-0-3.html#pvareaid=2042206
国机智骏,国机智骏GX5,暂无,小型SUV,338公里,122马力,"快充0.67小时,慢充7.5小时",新能源,11.58-13.98万,停售,https://car.autohome.com.cn/price/series-5233-0-3.html#pvareaid=2042206
国金汽车,国金GM3,暂无,紧凑型MPV,350-400公里,163马力,"快充0.66小时,慢充8小时",新能源,22.98-27.18万,停售,https://car.autohome.com.cn/price/series-4556-0-3.html#pvareaid=2042206
哈飞,路宝,暂无,微型车,两厢 ,1.0L 1.1L 1.3L ,AMT 手动 ,燃油汽车,3.34-5.28万,停售,https://car.autohome.com.cn/price/series-67-0-3.html#pvareaid=2042206
哈飞,赛马,暂无,小型车,两厢 ,1.3L 1.5L 1.6L ,手动 自动 ,燃油汽车,5.48-8.47万,停售,https://car.autohome.com.cn/price/series-68-0-3.html#pvareaid=2042206
哈飞,赛豹III,暂无,紧凑型车,三厢 ,1.6L 2.0L ,手动 自动 ,燃油汽车,6.38-10.48万,停售,https://car.autohome.com.cn/price/series-392-0-3.html#pvareaid=2042206
哈飞,赛豹V,暂无,紧凑型车,三厢 ,1.6L 1.8L ,手动 手自一体 ,燃油汽车,8.38-9.98万,停售,https://car.autohome.com.cn/price/series-481-0-3.html#pvareaid=2042206
哈飞,哈飞小霸王,暂无,微面,客车 ,1.0L ,手动 ,燃油汽车,2.98-3.78万,停售,https://car.autohome.com.cn/price/series-2487-0-3.html#pvareaid=2042206
哈飞,骏意,暂无,微面,客车 ,1.0L 1.3L ,手动 ,燃油汽车,3.93-4.44万,停售,https://car.autohome.com.cn/price/series-2485-0-3.html#pvareaid=2042206
哈飞,路尊大霸王,暂无,微面,客车 ,1.3L 1.5L ,手动 ,燃油汽车,5.09-6.08万,停售,https://car.autohome.com.cn/price/series-2536-0-3.html#pvareaid=2042206
哈飞,民意,暂无,微面,客车 ,1.0L ,手动 ,燃油汽车,2.69-3.49万,停售,https://car.autohome.com.cn/price/series-2486-0-3.html#pvareaid=2042206
哈飞,中意V5,暂无,微面,客车 ,1.3L ,手动 ,燃油汽车,3.87-4.37万,停售,https://car.autohome.com.cn/price/series-3038-0-3.html#pvareaid=2042206
哈飞,民意微卡,暂无,微卡,货车 ,1.0L ,手动 ,燃油汽车,3.19-3.59万,停售,https://car.autohome.com.cn/price/series-3840-0-3.html#pvareaid=2042206
哈弗,哈弗F7,4.52,紧凑型SUV,SUV ,1.5T 2.0T ,湿式双离合 ,燃油汽车,10.90-15.37万,停售,https://car.autohome.com.cn/price/series-4898-0-3.html#pvareaid=2042206
